"@maspiyuaja Buzzernya anies, oleh bayaran  piro				"
"@AniesIndonesia Akhirnya pak anies memenangkan dijakarta. https://t.co/giUXkZOmrb				"
"Luar biasa kehebatan Anies, shg nyaris semua org yg waras pasti dukung Anies. Cm berharap yg merasa dirimu PKI jgn pilih Anies. https://	t.co	/9nkGcFEu	aM	"
"HAI !!!! ANIES KAU SDH MERUSAK MONUMEN NASIONAL , KAU TDK TUNJUKAN DI MANA KEBERADAAN POHON MAHONI . YG BEGINI NGECE**!!! MAU RI 1👎�	�� h	ttps://t.	co/3rYjfZ	qjmJ"
"Perpisahan Anies Baswedan, Ada Rekayasa Pengalihan Lalu Lintas, Catat Rutenya https://t.co/520IK3M7Me				"
"@Jayabay19479190 @KPK_RI @KejaksaanRI Anies is the best,.. tunggu tgl mainnya.. biar yg gk suka kelojotan				"
"@Miduk17 Kita tunggu gebrakan Heru Budi Hartono apa lebih baik dari Anies Baswedan dlm mengatasi permasalahan Jakarta.				"
"Deretan Janji Kampanye Anies Dahulu, Sudah Terealisasi Seluruhnya? https://t.co/iBe5bMhbdW				"
"@geloraco SURVEI BUKAN SATUNYA ALAT PENJAMIN SEORANG KANDIDAT CAPRES UNTUK DI PILIH.APALAH ARTINYA HANYA NILAI SEBUTAN ANGKA BELAKA,KENY	ATAA	NNYA NOL.	ANIES BA	SWEDAN DENGAN SEGALA FITNAHAN,TANPA SURVEI 85 % RAKYAT MENDUKUNGNYA DARI SELURUH TANAH AIR INDONE"
"@Relawananies Maaf ya dron.. cukup gerombolanmu aja yg nyambut tp tolong jangan bawa nama rakyat Indonesia ya,, warga di kampungku gk ke	nal	anies, ap	alagi mau	menyambutnya😂😂😂"
"@CNNIndonesia lho sekarang gugat walikota nya, kemarin nulis anies zalim🤭				"
"@Dennysiregar7 Anies sdh nggak jd gub,,,berarti bahan bully an berkurang atau msh jalan terus nih,,, 😁				"
"@KaDRuN_ToL0L @Mdy_Asmara1701 Anies ngak gubebernur lagi ,tranferan berhenti ,uang ngak punya,mau beli skincare utk nutup bopeng ngak ad	a la	gi.mau me	lonte waj	ah &amp"
"@cumanseragam @InfokomJakmania udah banyak bukti &amp				"
"@JarnasABW Hari ini merupakan hari purna tugas Anies Baawedan. Sebagai warga Jakarta saya mengucapkan Alhamdulillah....Jakarta sdh buang	Haj	at, Selan	jutnya In	donesia jgn sampe nih memanggil dia....CUKUP JAKARTA SAJA..CJ. #CukupJakartaSaja"
"@DKIJakarta @aniesbaswedan @ArizaPatria Pilih program saja tidak bisa. 5 tahun Gubernur tidak becus kerja. Kemunduran buat kota Jakarta	dan	warganya.	Bikin ev	ent bukan cuma rugi malah wariskan hutang buat Jakarta dan warganya. Kekuasaan dipakai buat Oliga"
"@geloraco Ngapain survey abal²?????? Rata² survey open source di Twitter,  Anies selalu menempati urutan pertama diatas 80%! itu udah	lebi	h dari cu	kup mewak	ili seluruh rakyat Indonesia yg melêk sosmed."
"@bachrum_achmadi Jangan2 nanti dia diam2 dukung Anies.				"
"@Pencerah___ Contoh pemimpin yang berani menghadapi protes masyarakatnya dan tidak lari. Respect pak Anies!!!				"
"@alextham878 anies lebih bayar buat teman temanya....asyikk banget ya...😂🤣				"
"@ToyoAjjah @ZUL_Hasan Loe kalau mau pansos ditempat lain aja buih. Si anies bakalan diatur oligarki hahaha. Dan orang yg milih kebanyaka	n ky	k elo, du	ngu. Wkwk	"
"Subhanallah....ini lah orang baik. Jika.meyemu dgn siapa saja pasti ada rasa BANGGA....RASA HARU. #RI One for Bang Anies https://t.co/hm	tEX7	z269		"
"Gubernur Anies Baswedan pagi ini bersepeda dari kediamannya di Lebak Bulus menuju Balai Kota DKI. Total jarak yang ditempuh Anies sepanj	ang	19 kilome	ter. http	s://t.co/rx7kenfAJJ"
"Hasil karya anak bangsa, dibawah kepemimpinan Anies Baswedan, Jakarta semakin cantik dan indah, sebuah pemandangan di bundaran HI, atau	patu	ng selama	t datang.	Mantap hasil kerja tulus ikhlas, jujur amanah dan kreatif... https://t.co/QSeBkBeFzY"
"Pemprov DKI Jakarta bakal menggelar acara perpisahan Gubernur Anies Baswedan dan Wakil Gubernur Ahmad Riza Patria yang mengakhiri masa j	abat	an mereka	hari ini	#AniesBaswedan https://t.co/lB912ZNj94"
"@AyaniMel Anies juga menyelamatkan APBD ke kantong orang2 sekitar dan pendukung.				"
"@geloraco Kita tunggu gebrakan Heru Budi Hartono mengatasi Banjir dan kemacetan Jakarta.Jangan sampai gagal ,Warga Jakarta menunggu hasi	l ke	rjanya ap	a lebih b	aik dari Anies."
"Tetap berbagi manfaat dengan yang lain. Bahagia itu pekerjaan yang lain tinggal revisi, mencari data2 Palembang di waktu lalu.. https://	t.co	/O8XO5DtC	ZS	"
"@deditelaumbanu4 Anies amanah dan manusia yang terbaik dari orang terbaik di dunia. Dia paham akan undang2 laknat itu..tapi haram dipaka	i. A	nies kere	n..memang	hebat Pak Anies..ALLAHU AKBAR!"
"@MurtadhaOne1 Anies memang tokoh cinta kebinekaan...				"
"@ToyoAjjah @ZUL_Hasan Ngeles aja loe tong, mending bg Zul, Ketua umum partai, nah Anies numpang dipartai orang berpotensi dikendalikan O	liga	rki kyk s	i Jokowi.	🤣"
"Pak Anies Baswedan memang sangat luar biasa sebagai pemimpin,selalu mengadakan pendekatan dan musyawarah, sehingga setiap gerakan pemban	guna	n di laha	n rakyat	bisa terlaksana dgn baik tanpa ada yg merasa dirugikan oleh pemerintah DKI Jakarta.Anies Insya Allah 2024 jadi presiden RI https://t.co/Gc55HJy7iT"
"@M45Broo_ Calon ibu negara yg cerdas bisa berkomunikasi dg orang luar negeri.. hebatkan ?? Anies - AHY  Presiden dan Wakil 2024 https://	t.co	/6TDK6a6A	Dn	"
"@72Gar7 @Sigiwarmada @AndiSinulingga Si bloon kl baca berita judul nya aja.. Yah biasa kl buzzer anies gitu cuman baca judul nya aja.. �	����	���🤣 h	ttps://t.	co/8ySqoj14UO"
"Mereka yang berusaha menghentikan kita untuk memenuhi kinerja kita sendiri berdasarkan ABK dan lain2.. setidaknya walau dipatahkan serib	u ka	li, ya te	tap lanju	ut.. Apakah kita tidak bersyukur? Jawabnya kita sangat bersyukur.. kewajiban kita tetap dilaksanakan."
"Purnatugas, Relawan Jambi Gelar Indonesia Memanggil Anies Baswedan Jadi Presiden RI 2024-2029 https://t.co/024jKGRYnt				"
"@ruhutsitompul 3 Kampung Gusuran Ahok yang Dibangun Kembali oleh Anies				"
"@yudiwijayaa @machbeach @ruhutsitompul Itu mesin ATMnya anies.. wkwkwk. Kadrun2 pura2 tdk tahu yah.. wkwkwk ... tertipu ..:)				"
"@ekowboy2 Kami segenap warga Banten Selatan telah memutuskan akan mendukung dan memilih Pak Anies untuk Menjadi Presiden..				"
"Pagi Ini Anies Baswedan Adakan Acara Perpisahan Dengan Warga DKI Jakarta Di Balai Kota https://t.co/SCeJc2VvJr				"
"@M45Broo_ Kanu hanya bisanya nyerang Anies, coba kamu nyerang Jokowi, mana janji jokowi dengan Mobil ESEMKA? inu sydah hampir 2 periode	sele	sai tapi	mobilnya	belum ada. Dasar goblok kamu"
"Pagi Ini Anies Baswedan Adakan Acara Perpisahan Dengan Warga DKI Jakarta Di Balai Kota https://t.co/spXKRIhBNr				"
"@GarengHallu Kenapa yg org dari pendukung seblah yg Kepo ya sama DKI. Dari bhs2 komennya.. Sabar maseh.. Nanti bakal diurusi oleh Anies	Kemi	skinan da	erah mpea	n di thn 2024.. Itu pmmpin lg dngerin keluh kesah warga nya.. Itu demo Pergub 2017 masa Ahok, dtn"
"Dijawab dengan baik dengan Anies Baswedan. Gak ditaik-taikkan dan dimaki pake kata 'nenek lo', atau dijawab YNTKTS. https://t.co/WmhNzg2	ggu			"
"@LawanC19 @ApriliaLin hahahaha....emang menghibur, dan sebetulnya mereka sedang membuat pak anies makin populer dan makin hebat				"
"Survei LSP: Prabowo Subianto Diterima Baik oleh Pemilih Ganjar dan Anies  #Sindonews #BukanBeritaBiasa .https://t.co/FYCwGGsLyc				"
"@mahasiswigenz @ArizaPatria Riza belum lama jadi wagub kok, dan awalnya anies dengan sandiaga. Tweet ini rada2 bloon, yg setuju juga blo	on.	Yg janji	banjir da	n macet jakarta beres teratasi jika jadi presiden itu siapa ya?"
"Terasa sekali iklim toleransi Anies Baswedan dalam menjabat Gubernur DKI... Anies melindungi semua ummat beragama.				"
"@alextham878 Pencitraan buat melawan buzzeRp2 lucknut yo nda apa, 😂 dan pastinya Anies itu ijasahnya Asli bong...jadi Anies itu Jeniu	s ga	k planga	plongo.	"
"@p1_eka Ambivalen, saat kegiatan dijakarta menikmati pasilitas yg sudah dibangun oleh Anies Baswedan tapi saat yg lain nyinyir thd orang	nya			"
"Anies...Anies, mendingan elo jadi pelawak....🤣🤣🤣 https://t.co/Tjfb3DuL3j				"
"@kotabahagia @AdindaAsmara_ @rofiqnur ini PNS yg kawal pekerjaan lubang vertikal Anies siapa, ngakuuu !!				"
"@kadiran_temen @alextham878 Resmiin gardu listrik memang kebodohan yg tuntas dari seorang anies				"
"Perpisahan Anies Digelar Hari Ini, Jl Medan Merdeka Selatan Ditutup https://t.co/DF3QnxuEWf				"
"@id3nesia @Murahs3nyum Politikus busuk yg usung politik identitas akan gunakan politisasi agama utk timbulkan polarisasi/adu-domba umat.	Cum	a demi po	litik pra	ktis saat kampanye, mk diwanti2 ulama. Namun Anies mau mewajarkan polarisasi spt pilkada lalu, pe"
"@Karinbahary2 @TeddGus @aniesbaswedan Emang nasdrun doank mmpu nyapresn anies,🤣🤣🤣🤣🤣🤣				"
"Berikut 3 Lokasi Panggung Hiburan saat Acara Perpisahan Anies #LengkapCepatBeritanya #BeritaTerkini #BeritaTerkini #NewsUpdate . https:/	/t.c	o/EBonxnM	MF6	"
"@UtangJpu @KompasTV https://t.co/pnkVx5mXB1 PR anies 2024 sangat banyak. Siapa sih yang jadikan polri sarang pungli..?😭😭				"
"@alextham878 @muzziarto paham itupun pakai pita berani Anies resmiksn krn kerja kualitas BUMN.. klu kualitas begini Anies berani dibelak	ang	serap ang	garan htt	ps://t.co/qBdD2ALtU3"
"ASENG provokator kerusuhan DKI yg harus di penjarakan.. Kerjaannya cina jakarta neeeeh 😡 saking benci nya sama Anies, semua saluran g	ot d	i sumbat.	https://	t.co/1juXKL791f"
"ADA MANUVER PERLEMAH KPK, ADVOCAT NUSANTARA DUKUNG TUNTASKAN KASUS FORMULA E: ADA APA NASDEM BURU-BURU JAGOKAN ANIES? @bumnbersatu @mohm	ahfu	dmd @KPK_	RI	"
"mo nanya yg pada hate speech pa anies itu org jakarta ap bkn?				"
"Boleh, Mau Ganjar, Anies dll CFD politik silahkan asal kemasan bagus. https://t.co/z55WWbhgGs				"
"""@musniumar Saya salut sama bapak, sudah sering """"dihajar"""" banyak orang tapi bapak tetap percaya diri memuji anies tanpa pernah melihat	kek	uranganny	a. Katany	""a sosiolog, sebut juga dong kekurangannya. Pendidik itu harus obyektif pak.kan gelarnya sdh berjejer"""""""
"Kalau lebih besar rasa syukur, dizalimi ma mereka yang mengaku memiliki jabatan, kekuasaan, dan lain-lain, rasa yakin pada kekuasaan Tuh	an a	kan semak	in kuat,	hati nyaman saja, karena yang menzalimi adalah orang2 yang tidak mampu menjadi diri sendiri karena kesombongan yang"
"@Paltiwest Ni Junjungan loe Kalo ngadepin Warga, dan Kalo Dapet Kritikan, cekidot ! Jangan samain sama anies Nih kunyah pelan2 https://t	.co/	nn7YxjFQQ	f	"
"@ruhutsitompul Nanti Kalau Pak anies jadi Presiden si poltak ini masih jadi penjilat gak ya ?				"
"@aniesbaswedan  kegagalan, maka bukan hanya DKI Jakarta yg hari ini BANJIR!! Alhamdulillah hari ini Pak Anies Baswedan tuntas menata Jak	arta			"
"Nah para pembenci Anies kumpul semua di sini. Mereka saling sahut-menyahut sambil mencaci Anies. Lihat deh profil mereka masing-masing.	Kita	akan tau	sebenarn	ya mereka itu siapa. https://t.co/uoNyU8un5W"
"Anies-Ariza Dilepas, Ini Lokasi 4 Panggung dan Rekayasa Lalin Sekitar Balaikota				"
"Anies ..cucu pahlawan ...dia menjadi pahlawan meneruskan kakeknya demi NKRI https://t.co/Ka1MdfWTzQ				"
"@bachrum_achmadi Klu Demokrat sm PKS justru msh ragu mau usung Anies				"
"@Miduk17 Bohong dan goblog. Ini jaman Anies ya? https://t.co/4SDK4wmmt6				"
"@TeddGus @aniesbaswedan Berarti yg nyinyir pak anies orang dusun. Nggak pernah ke jkt,jln jln. Ke jkt cm sesi wawancara debat aja. Setel	ah i	t balik k	e dusunny	a lg.gimana mo debat dia.wajar pak anies at relawan nggak pernah nanggapin. Nggak pernah. Dasar k"
"@tvOneNews INDONESIA Gagal, berantas KKN, Salahnya Gub. Anies				"
"@72Gar7 @Sigiwarmada @AndiSinulingga Masang Lampu LED prestasi baru anies  selain Ngecat genteng, separator jalan, tembok, trotoar Ganti	nam	a jalan,	rumah sak	it, kota tua, ganti logo ancol. Cat walking di citatam FW. Hobby kelebihan bayar. Sikat habis poh"
"@keuangannews_id Bapak ini kayak kebakaran jenggot ya waktu prabowo deklarasi mingkem aja .menandakan anies sngt ditakutin pdip.				"
"@Relawananies Yang ada konflik bangsa air dan bangsa tanah. Hal itu terus ditunjukkan, bahkan ketika Anies mau lengser, bangsa air menye	rang	tanah,	hingga te	rjadilah banjir."
"@IndustriRiyad @alextham878 bukan salah undang, bos dia kan prabowo, prabowo mencalonkan, anies jg mencalonkan..				"
"@hendry_martien @Relawananies Sekarang para oligarki dan para pembohong sudah mulai ketakutan Karena Anies sudah pada disenangi banyak r	akya	tnya💪�	���	"
"@Onyeng84956050 @alextham878 Prnh sy tny pasukan ppsu lbh baik enak anis atau ahok jwb mrk kl duit lbh enak ahok krn pnghasilan gede,tp	ga b	lh main²	,jam krj	disiplin warga masy gampang lapor ke gub krn no ahok disebar k semua jd gampang aksesnya tp zaman"
"""Diawali Bersepeda dari GBK, Anies Gelar Perpisahan """"Terima Kasih Jakarta"""", Ini Rangkaian Acaranya https://t.co/qseIOO6REy""				"
"@Sy1faa__VR1 @aniesbaswedan Anies Baswedan punya visi dan misi yg bagus ke depan utk negeri yg tercinta. Anies yes, yes, yes.				"
"Anies Berdebat dengan Pedemo, Ngotot Tak Mau Menandatangani Surat Ini https://t.co/rxyKEaotR5				"
"@UyokBack @mahasiswigenz Kebencian membutakan mata dan akal sehat sI @mahasiswigenz sampai foto presiden dan wakilnya nampak foto anies,	buz	zer2 🤣	🤣🤣	"
"@TeddGus @aniesbaswedan Nggak perlu Pak Anies yg jawab, cukup gue aja....Haters gonna hate https://t.co/3gGGE9f961				"
"Saya baru tahu, Fernando ternyata Dungu. Komitmen Anies thdp prabowo itu  komitmen beliau untuk pemilu 2019, bukan pemilu 2024.				"
"@alextham878 Belibet , Anda Pilih Anies Karena Perintah Prabowo. Kenapa Nyesel . ?				"
"@yusuf_dumdum kasian bangget orang ini mulai bangun tidur sampai mau tidur lagi kerjaanya cuma ngumpat anies ... buzzerp senior sejak 20	14 b	elum dpat	jatah...	kere ...."
"@jansen_jsp Mantabbbb Anies... semoga bisa duet dgn AHY				"
"@Ading_Fardhy @detikcom Saya Orang Nasdem Bung suara dilingkungan kami lebih 60.000 pemilih  nyatakan keluar dari Nasdem setelah memilih	Ani	es si ara	b yaman i	tu .. anda paham.."
"@AdindaAsmara_ @rofiqnur kualitas proyek gak sampe 5 bulan dah begini, wlupun pekerjaan ada yg baik, semua kendaraan paham gak mau melin	tasi	lubang v	ertical A	nies..kecuali sangat terpaksa. https://t.co/z38bcWTBma"
"@_PointBroo @RonnyYulianto7 @seroja_merah @SerigalaHorny @AyamSegar3 @BatuKepla @Cupidlucky2 @NasDem @tatakujiyati @Mdy_Asmara1701 @ekow	boy2	@marlina	_idha Bag	usnya pak anies pro kontra di datengin walaupun hanya segelintir"
"@ruhutsitompul Bang @ruhutsitompul nanti Anies jd presiden mau jilat siapa lagi? 😄😄				"
"Hindari Balai Kota, Jalur Ditutup Sementara Saat Perpisahan Anies-Riza https://t.co/YULn8DlHi6				"
"@ruhutsitompul Ku ikut Aaaamiin kan e hut..Semoga mati mu dalam tertawa termehek-mehek sebelum sempat meminta maaf sama pak Anies. Merde	ka			"
"@tatakujiyati MasyaaAllah keren TGUPP @tatakujiyati @aniesbaswedan InsyaAllah Anies RI 1 2024 doa rakyat Indonesia yang ingin perubahan.				"
"Pendukung Anies ( Penis) kudu lihat ni. https://t.co/SACIgo1RgC				"
"@MrsRachelIn iya bener tu..anies gak becus ngurus jakarta...yang becus ngurus jakarta cuma jokowi sama ahok plus jarot...contohnya sekar	ang	indonesia	diurus a	ma jokowi ...indonesia jadi luar biasa...luarbiasa babak belur dan hancur lebur..."
"@jakkari1 @OposisiCerdas Gawat, Anies dihadang empat isu krusial.				"
"@Edi_Gintings @ruhutsitompul Ini khan prestasinya si anies yg menjadikan satu kolam besar di Jakarta setiap hujan ..wkwkwk ..				"
"@NasDem Dgn mengambil anies nasdem pikir dpt tambahan suara pendukung anies,tp lupa klo nasdem di cap pro cina ama pengusung anies, pili	h ca	lon nya j	gn pilih	partai nya, ditambah para kader dan loyalis jg mulai mundur,,, disitu kiamat nasdem smakin dekat"
"@gundalaRI @alextham878 Wah jaman Anies itu rumah sakit aja jadi rumah sehat semua🤭gak ada itu pokoknya jaman Anies top dah google aj	a ka	sih gelar	, mana ad	a gubernur di dunia yang dapat gelar dari mbah google😅😅😅"
"@Pencerah___ Pemandangan begini bukannya udah langka ya??? Bahkan orang no 1 aja selalu kabur kalo di demo.. Rispek pak anies.. makasih	suda	h menyeba	rkan 😆	😆"
"@KepaArgawinata Basi dah, masalah banjir dijadikan alat menyerang Pak Anies. Tu Australia lagi banjir besar, apa gara-gara Pak Anies jug	a?			"
"Pak Anies RI 1 @aniesbaswedan mas AHY RI 2 @AgusYudhoyono untuk Indonesia lebih baik dan bermartabat, pada th 2024 https://t.co/knmgzMoA	ST			"
"@Trie69248827 @Tan_Mar3M semoga mbak tdk cm bisa mengkritik saja tp berbuat seperti pak Anies yg sdh banyak mendapatkan prestasi atas ke	rjan	ya sebaga	i gubernu	r DKI dan Indonesia umumnya, ayo ber sama2 kita memperbaiki negeri ini untuk Indonesia yg lebih b"
"@Tita83079013 Kalau Anies ntar jadi presiden,,,kyknya kamu bisa mendadak jadi gila ya,,,jadi gak sabar nunggu 2024,,,,hahahaa				"
"@TeddGus @aniesbaswedan Biar nanti ANIES yang beresin..... https://t.co/vnbn1NSKRy				"
"Anies Akan Bersepeda dari GBK ke Balai Kota Saat Acara Perpisahan https://t.co/BiAmqpqE3Z				"
"buzzer2 sdg gerilya jegal pak anies buat 2024.. selamat bekerja buzzerRp..jgn lupa bnyak2 wudhu biar hati bersih gx penuh benci!😍 htt	ps:/	/t.co/Ew6	yk59R1z	"
"@LOVE_AG4EVER__ Bodoh kali kau kulihat di zaman ahok trotoar utk pejalan kaki sdh dilakukan wooooyyyy bgini rendahnya seorang relawan si	ani	es kuliha	t	"
"@Zombie_9Q Juragan terima beres duduk manis, semua ongkir sudah ditanggung satgas. Mereka punya rencana yang sama ke pak Anies?				"
"Ini mah namanya elu kasih anies kampanye gratis hahaha https://t.co/KdpHqd1kud				"
"@ChusnulCh__ Udah Cocok jadi Mentri UMKM di Bawah Presiden Anies Baswedan... Ayo Ngul Dukung Den Ganjar jadi Mentri UMKM				"
"@Miduk17 @KPK_RI Temuan BPK tdk ada indikasi korupsi, koq @KPK_RI mau memaksakan diri untuk mencari-cari kesalahan Pak Anies. Wong kasus	RS	Sumber Wa	ras yg je	las ada kerugian negara, si mulut Jamban ga pernah diproses hukum.."
"@sastra_diaz @ErmansyahUus @sutanmangara Memang cukup waktu 5 Tahun untuk selesaikan itu semuakah. Sabar kau Semua..Anies Jadi Presiden	di 2	024 . Ins	yaAllah A	nies Akan Menyelesaikannya.."
"@panca66 Sehebat²nya Alm Abdurahman Baswedan, gak pernah tuh pak Anies @aniesbaswedan nebeng sama nama nya. bukti klo beliau pemimpin b	erku	alitas! b	eda sama	yg gak punya kemamPUAN dkk. nebeng nama kakek nya🤭"
"""Jangan lewatkan liputan khusus """"Hari-Hari Terakhir Anies Baswedan &amp""				"
"@eruraauff @p1_eka Sebenarnya pendukung si Anies yg banyak dari Luar Jakarta. Sering sy berdebat dgn mereka tapi mereka sdh ditutupi dgn	keb	encian th	d Pak Jok	owi."
"@gomez_siahaan @iqbal_farabi Baca berita dan media masa. Jangan hanya baca tweet, pak anies lumayan banyak berdialog dengan pendemo enta	h da	ri buruh	atau maha	siswa"
"Emang benar, dan hanya pendukung Anies lah yang bangga dengan keberadaan Anies dengan pola kerja seperti yg dia lakukan, sebab kebanyaka	n ka	ta kata h	ttps://t.	co/Kf7Odi7IIu"
"@TeddGus @aniesbaswedan Saya bukan pendukung maupun relawan pak anies, biar mata hatimu kebuka sy kasih liputan TV nasional. Banyakan li	tera	si bro bi	ar pinter	dikit"
"Njir malah dipromosikan, malah jadi keliatan keren si Anies. Beda sama tukang bebek https://t.co/QDKH6RcpE9				"
"@mahasiswigenz Udah kaya junjungannya Si Deni Siregar, yang penting share n nyinyir ke Anies dulu, kalo salah tinggal hapus 🤣🤣🤣	🤣	🤣🤣�	���🤣 D	i kasih fikiran n akal ko jadi sesat gitu yah jalan Ebong"
"@Rizmaya__ @KPK_RI @firlibahuri Otak dongo ngomongin hukum bikin ketawa aja...loe berani sm Anies loe laporkan ke Bareskrim...sebutkan p	asal	² yang d	ilanggar.	..jangan cuma halu di media aja..."
"""Diawali Bersepeda dari GBK, Anies Gelar Perpisahan """"Terima Kasih Jakarta"""", Ini Rangkaian Acaranya https://t.co/tXXJDExR98 https://t.c	o/xy	""Z93ldg3s""""""		"
"@BudTeguh @NasDem @Mdy_Asmara1701 @tatakujiyati @alisyarief @MardaniAliSera @ekowboy2 Demo menuntut pencabutan Pergub Penggusuran yang d	ibua	t Gubernu	r sebelum	nya ke ANIES. Wajar demo ini ada. Negara harus berjanji tidak menggusur semena2 atas tanah yang s"
"Survei LSP: NasDem Turun Usai Capreskan Anies, Kena Efek 'Cebong Vs Kadrun' https://t.co/AHeg4JOV7D				"
"@Rizmaya__ Sosok pemimpin yang patut di contoh. Ga emosian. Rencana mau jelek2in malah dapet panggung. Bangga sama pak anies				"
"@marlina_idha Apa sih yg gk bisa buat anies?utk piagam saja anies bisa dapatkan tiap hari,selama anggaran masih ada 🙂				"
"@Miduk17 Ini orang si tukang tambal ban apa nggak bosen nyari² kesalahan Anies....!				"
"@Tan_Mar3M Pemimpin yg bertanggungjawab menghadapi org yg cm bisa mengkritik saja tp lihatlah dihadapi dgn penuh senyum krn apapun pak A	nies	sdh berb	uat banya	k, semoga beliau selalu dlm lindungan Allah SWT..."
"Semoga kebenaran merasuk ditelinga mereka yg membeci ANIES... https://t.co/CSINZ9d0TZ				"
"@gundalaRI @adekoedin @Miduk17 Namanya jg buzzerp mas. Sekecil apapun kesalahan Anies ya harus dikorek. Pdhl ada yg janji ga pake APBN m	lh s	kr jadi b	eban nega	ra🫢"
"@hipohan Jadi kalau statement anda yg bilang PSI gk tidak ada kursi di dpr sehingga alhasil tidak punya hak mengusung capres yg itu gobl	ok s	ih, giman	a anies m	au menang klo pendukungnya udh goblok sotoy lagi macam anda.."
"@abu_waras Pendemo Anies itu asli? Bukan bayaran ya?				"
"@dinaherdawati @Dennysiregar7 @mazzini_gsp @TheEagle_BEN @Miduk17 @Rizmaya__ @Paulus_willy @TopToross @GreatOfKratos @OnisSmartco @BiLLR	aY20	19 @Palti	west @p1_	eka @YRadianto1 @kirarachelsea @rismaarini5 Teorimu kurang nutrisi Mbak... Jadi keliatan sakit. P"
"@Red_14ku @ilhamjati4 @Gilar1990 @Opowaelahkeno77 @faruq06254776 @Buaya_Sumur @Paltiwest @DharulFit @joulepakir @Mdy_Asmara1701 @NasDem	@PRA	BUOOOO9 @	GME_Lee77	@SimbokeSarah @TrisiyoWong @Sagitarius23_11 @RickyKardjono @Manse_Mangat Tugas seorang Gupernur"
"Yusron Hadi Tauhid: 15370. GUBERNUR ANIES HALTE HI INKLUSIF BAGI SEMUA https://t.co/zhdp4CDh2X				"
"Siap Berkolaborasi dengan NasDem, Warung Anies Sumut Fokus Garap Pelaku UMKM https://t.co/tcBnzwkgxx				"
"@TeddGus @aniesbaswedan Itu puluhan penghargaan yg draih anies dr dlm dan luar negeri ente kira itu utk gubernur yg tak berprestasi dan	tak	bisa kerj	a...?? Mm	g otak lu ditarok dimana @TeddGus ..dibokong ente..?😄😄🤣"
"@tempodotco ini salahnya Anies..				"
"""@NurAini72917449 @Mutiara33816254 @realAmienRais Abis gubernur, pak Anies jadi capres. Nyapres butuh pendukung yg """"berkualitas"""". Gak	butu	h orang y	g gak bis	""a ngangkat isu nasional kyk kroco politik, mending buang aja."""""""
"@ruhutsitompul Hut . Itulah hebatnya Anies.. kalau bukan Anies, orang yang ngomong itu pasti diciduk minimum pakai pasal penistaan agama	dan	demo nya	pasti di	cap radikal ditunggangi HTI dan FPI.. betul ga hut? Walaupun yang demonya sedikit (yang banyak t"
"@TeddGus @aniesbaswedan BuzzerRp apa gk pernah mikir ya, semakin Pak Anies diserang semakin naik elektabilitasnya dan semakin banyak ora	ng y	g simpati	sama pak	Anies"
"@tatakujiyati Hui, TGUPP (penasehat) Anies banyak amat, puluhan (50+),tapi hasilnya engga kelihatan, merusak (kata Ketua DPRD).Apalagi d	igaj	i dg uang	rakyat J	kt (APBD).Klu Ahok-Jokowi hanya punya 6 - 9 penasehat,digaji dg uang operasional Gubernur,bukan u"
"@p1_eka ANIES BASWEDAN derajatnya lebih tinggi darimu, mutiara akan tetap bernilai walaupun dalam kebangun lumpur... https://t.co/LEcxoD	WDs8			"
"@tumim_urim Kapir pembnci islam smpai kiamat pun ttap mmbenci islam ssuai yg Allah firmankn dlm alquran. Mmbnci anies itu hanya kedok ,s	ejat	inya para	kapir pe	muja komunis dan keturunannya sangatlah mmbnci islam"
"@geloraco @prabowo, maaf, cukup 2 kali saya pilih Anda. Anda mengecewakan saya.  fisik buruk.kembali jd pemulung aja ya ngos.  prestasi	lo b	ilang gaa	da kerjaa	nnya. sudirman"
"Insya Allah Siapapun Pasangannya Pak Anies menang. https://t.co/MKl7IvAxix				"
"@marlina_idha Benar, karena: 1. kafir merekayasa veetical drain utk mempercepat konsolidaai tanah, sementara Anies .menggunakannya utk m	esap	kan limpa	san air h	ujan.  2. Kafir menerapkan naturalisasi di daerah yg jarang penduduknya agar bisa dibangun waduk"
"Terlalu Dini untuk Dipasangkan dengan Anies , AHY Disarankan Realistis Cukup Incar Kursi Menteri https://t.co/3BeTfSX38t				"
"""1 point untuk Indonesia sudah terbebas dari belenggu dari bapak politik identitas. Tinggal nunggu kabar selanjutnya Anies Baswedan paka	i ro	mpi orang	""e """"""""TAHAN""	""AN KPK"""""""" 😂😂 https://t.co/QdRx0eO8BE"""""""
"Anies mengatakan, lanskap di anjungan Halte Bundaran HI ditujukan bagi warga yang menggunakan kendaraan umum, khususnya transjakarta. ht	tps:	//t.co/II	pXYZVP2y	"
"@mahasiswigenz @KPK_RI Panggil anies...jgn terlalu banyak narasi. klau dia bersalah tinggal beri baju mahal kpk selesai				"
"@geloraco Presiden Indonesia terpilih Anies Baswedan pikul masalah dari Jokowi				"
"@M45Broo_ Airnya turun bersamaan.... Bersamaan dg turunnya anies				"
"@Dennysiregar7 Anies LG yg salah wkwkwk den den waras pora awak mu				"
"@FirzaHusain Kamu bekerja buat siapa sih..kamu bully Anies sama aja kamu kasih panggung Anies...coba yg cerdas lah jdi anjing peliharaan	tu.	.		"
